id,date,lat,lon,concentration
1,2023-01-01 00:00,41.39216,2.009802,33.10357637201295
2,2023-01-01 01:00,41.39216,2.009802,31.76985114943722
3,2023-01-01 02:00,41.39216,2.009802,29.662052988078987
4,2023-01-01 03:00,41.39216,2.009802,28.215787590846084
5,2023-01-01 04:00,41.39216,2.009802,30.095512074185873
6,2023-01-01 05:00,41.39216,2.009802,32.225351746618074
7,2023-01-01 06:00,41.39216,2.009802,33.984128009416274
8,2023-01-01 07:00,41.39216,2.009802,33.69091441673869
9,2023-01-01 08:00,41.39216,2.009802,31.86310906508689
10,2023-01-01 09:00,41.39216,2.009802,32.061046133907624
11,2023-01-01 10:00,41.39216,2.009802,32.838896753132445
12,2023-01-01 11:00,41.39216,2.009802,33.194426665767274
13,2023-01-01 12:00,41.39216,2.009802,33.039813414719724
14,2023-01-01 13:00,41.39216,2.009802,32.252022019778636
15,2023-01-01 14:00,41.39216,2.009802,31.747114639037203
16,2023-01-01 15:00,41.39216,2.009802,33.23932354920769
17,2023-01-01 16:00,41.39216,2.009802,36.34908604499746
18,2023-01-01 17:00,41.39216,2.009802,37.927123763610766
19,2023-01-01 18:00,41.39216,2.009802,38.862096431466
20,2023-01-01 19:00,41.39216,2.009802,41.0252921514717
21,2023-01-01 20:00,41.39216,2.009802,41.761081794256114
22,2023-01-01 21:00,41.39216,2.009802,38.79543120271391
23,2023-01-01 22:00,41.39216,2.009802,35.94257522040829
24,2023-01-01 23:00,41.39216,2.009802,34.85247241670064
25,2023-01-02 00:00,41.39216,2.009802,32.69769817230519
26,2023-01-02 01:00,41.39216,2.009802,31.40800936341579
27,2023-01-02 02:00,41.39216,2.009802,29.389936040695694
28,2023-01-02 03:00,41.39216,2.009802,27.993477335199024
29,2023-01-02 04:00,41.39216,2.009802,29.894693888834407
30,2023-01-02 05:00,41.39216,2.009802,32.05375901410975
31,2023-01-02 06:00,41.39216,2.009802,33.81443625882391
32,2023-01-02 07:00,41.39216,2.009802,33.53152371244285
33,2023-01-02 08:00,41.39216,2.009802,31.6885320485691
34,2023-01-02 09:00,41.39216,2.009802,31.770979597966072
35,2023-01-02 10:00,41.39216,2.009802,32.43184439252596
36,2023-01-02 11:00,41.39216,2.009802,32.72382602029801
37,2023-01-02 12:00,41.39216,2.009802,32.52503199630565
38,2023-01-02 13:00,41.39216,2.009802,31.74482086580094
39,2023-01-02 14:00,41.39216,2.009802,31.28730438794666
40,2023-01-02 15:00,41.39216,2.009802,32.84075370275542
41,2023-01-02 16:00,41.39216,2.009802,36.028182472876736
42,2023-01-02 17:00,41.39216,2.009802,37.65065249418466
43,2023-01-02 18:00,41.39216,2.009802,38.58934651601559
44,2023-01-02 19:00,41.39216,2.009802,40.742397230630445
45,2023-01-02 20:00,41.39216,2.009802,41.42305804979564
46,2023-01-02 21:00,41.39216,2.009802,38.37171283320399
47,2023-01-02 22:00,41.39216,2.009802,35.489284508641845
48,2023-01-02 23:00,41.39216,2.009802,34.42743656332938
49,2023-01-03 00:00,41.39216,2.009802,32.25559699968378
50,2023-01-03 01:00,41.39216,2.009802,31.017796509368125
51,2023-01-03 02:00,41.39216,2.009802,29.092559622767887
52,2023-01-03 03:00,41.39216,2.009802,27.74348841628012
53,2023-01-03 04:00,41.39216,2.009802,29.659314410540283
54,2023-01-03 05:00,41.39216,2.009802,31.840882167518775
55,2023-01-03 06:00,41.39216,2.009802,33.601265020889706
56,2023-01-03 07:00,41.39216,2.009802,33.32601439782645
57,2023-01-03 08:00,41.39216,2.009802,31.454426018201207
58,2023-01-03 09:00,41.39216,2.009802,31.396208189751505
59,2023-01-03 10:00,41.39216,2.009802,31.91299339984027
60,2023-01-03 11:00,41.39216,2.009802,32.12096630888066
61,2023-01-03 12:00,41.39216,2.009802,31.863630526123362
62,2023-01-03 13:00,41.39216,2.009802,31.076392088081455
63,2023-01-03 14:00,41.39216,2.009802,30.652184170047448
64,2023-01-03 15:00,41.39216,2.009802,32.26564448881918
65,2023-01-03 16:00,41.39216,2.009802,35.5464227263103
66,2023-01-03 17:00,41.39216,2.009802,37.230618574853466
67,2023-01-03 18:00,41.39216,2.009802,38.1801191101859
68,2023-01-03 19:00,41.39216,2.009802,40.32900458995198
69,2023-01-03 20:00,41.39216,2.009802,40.97278222469424
70,2023-01-03 21:00,41.39216,2.009802,37.86311267984884
71,2023-01-03 22:00,41.39216,2.009802,34.974381639200764
72,2023-01-03 23:00,41.39216,2.009802,33.95554745730462
73,2023-01-04 00:00,41.39216,2.009802,31.78743902359132
74,2023-01-04 01:00,41.39216,2.009802,30.607977025482768
75,2023-01-04 02:00,41.39216,2.009802,28.77738927771219
76,2023-01-04 03:00,41.39216,2.009802,27.472489904554873
77,2023-01-04 04:00,41.39216,2.009802,29.39557507954001
78,2023-01-04 05:00,41.39216,2.009802,31.5924065941112
79,2023-01-04 06:00,41.39216,2.009802,33.34967258309867
80,2023-01-04 07:00,41.39216,2.009802,33.079002780839
81,2023-01-04 08:00,41.39216,2.009802,31.165630113421138
82,2023-01-04 09:00,41.39216,2.009802,30.942612671604763
83,2023-01-04 10:00,41.39216,2.009802,31.289611101034136
84,2023-01-04 11:00,41.39216,2.009802,31.3942635533154
85,2023-01-04 12:00,41.39216,2.009802,31.064677115463343
86,2023-01-04 13:00,41.39216,2.009802,30.255922925587775
87,2023-01-04 14:00,41.39216,2.009802,29.85062827760814
88,2023-01-04 15:00,41.39216,2.009802,31.522327619707546
89,2023-01-04 16:00,41.39216,2.009802,34.91167644615572
90,2023-01-04 17:00,41.39216,2.009802,36.674900127990384
91,2023-01-04 18:00,41.39216,2.009802,37.64292637105391
92,2023-01-04 19:00,41.39216,2.009802,39.79466163464886
93,2023-01-04 20:00,41.39216,2.009802,40.420880781666646
94,2023-01-04 21:00,41.39216,2.009802,37.281032413529644
95,2023-01-04 22:00,41.39216,2.009802,34.40947365886224
96,2023-01-04 23:00,41.39216,2.009802,33.44798257783529
97,2023-01-05 00:00,41.39216,2.009802,31.30416011419545
98,2023-01-05 01:00,41.39216,2.009802,30.18796355884139
99,2023-01-05 02:00,41.39216,2.009802,28.452528441923963
