id,date,lat,lon,concentration
1,2023-01-01 00:00,41.39216,2.009802,34.84586986527671
2,2023-01-01 01:00,41.39216,2.009802,33.44194857835487
3,2023-01-01 02:00,41.39216,2.009802,31.22321367166201
4,2023-01-01 03:00,41.39216,2.009802,29.700829042995927
5,2023-01-01 04:00,41.39216,2.009802,31.679486393880026
6,2023-01-01 05:00,41.39216,2.009802,33.921422891177066
7,2023-01-01 06:00,41.39216,2.009802,35.77276632570146
8,2023-01-01 07:00,41.39216,2.009802,35.464120438672346
9,2023-01-01 08:00,41.39216,2.009802,33.54011480535462
10,2023-01-01 09:00,41.39216,2.009802,33.74846961463964
11,2023-01-01 10:00,41.39216,2.009802,34.56725974013948
12,2023-01-01 11:00,41.39216,2.009802,34.94150175343945
13,2023-01-01 12:00,41.39216,2.009802,34.77875096286302
14,2023-01-01 13:00,41.39216,2.009802,33.94949686292482
15,2023-01-01 14:00,41.39216,2.009802,33.41801540951273
16,2023-01-01 15:00,41.39216,2.009802,34.988761630744854
17,2023-01-01 16:00,41.39216,2.009802,38.26219583683937
18,2023-01-01 17:00,41.39216,2.009802,39.92328817222184
19,2023-01-01 18:00,41.39216,2.009802,40.90746992785909
20,2023-01-01 19:00,41.39216,2.009802,43.18451805418083
21,2023-01-01 20:00,41.39216,2.009802,43.95903346763803
22,2023-01-01 21:00,41.39216,2.009802,40.83729600285668
23,2023-01-01 22:00,41.39216,2.009802,37.83428970569284
24,2023-01-01 23:00,41.39216,2.009802,36.6868130702111
25,2023-01-02 00:00,41.39216,2.009802,34.41862965505801
26,2023-01-02 01:00,41.39216,2.009802,33.061062487805934
27,2023-01-02 02:00,41.39216,2.009802,30.936774779679595
28,2023-01-02 03:00,41.39216,2.009802,29.466818247577947
29,2023-01-02 04:00,41.39216,2.009802,31.468098830352144
30,2023-01-02 05:00,41.39216,2.009802,33.740798962220914
31,2023-01-02 06:00,41.39216,2.009802,35.59414343034108
32,2023-01-02 07:00,41.39216,2.009802,35.29634074993986
33,2023-01-02 08:00,41.39216,2.009802,33.3563495248096
34,2023-01-02 09:00,41.39216,2.009802,33.443136418911635
35,2023-01-02 10:00,41.39216,2.009802,34.13878357108002
36,2023-01-02 11:00,41.39216,2.009802,34.446132652945494
37,2023-01-02 12:00,41.39216,2.009802,34.23687578558504
38,2023-01-02 13:00,41.39216,2.009802,33.41560091136934
39,2023-01-02 14:00,41.39216,2.009802,32.934004618891095
40,2023-01-02 15:00,41.39216,2.009802,34.569214423952964
41,2023-01-02 16:00,41.39216,2.009802,37.92440260302803
42,2023-01-02 17:00,41.39216,2.009802,39.63226578335227
43,2023-01-02 18:00,41.39216,2.009802,40.620364753700734
44,2023-01-02 19:00,41.39216,2.009802,42.886733926979495
45,2023-01-02 20:00,41.39216,2.009802,43.60321899978492
46,2023-01-02 21:00,41.39216,2.009802,40.39127666653047
47,2023-01-02 22:00,41.39216,2.009802,37.35714158804388
48,2023-01-02 23:00,41.39216,2.009802,36.239406908767684
49,2023-01-03 00:00,41.39216,2.009802,33.95325999966703
50,2023-01-03 01:00,41.39216,2.009802,32.65031211512423
51,2023-01-03 02:00,41.39216,2.009802,29.092559622767812
52,2023-01-03 03:00,41.39216,2.009802,29.203672017136967
53,2023-01-03 04:00,41.39216,2.009802,31.22033095846357
54,2023-01-03 05:00,41.39216,2.009802,33.51671807107254
55,2023-01-03 06:00,41.39216,2.009802,35.369752653568256
56,2023-01-03 07:00,41.39216,2.009802,35.08001515560683
57,2023-01-03 08:00,41.39216,2.009802,33.10992212442233
58,2023-01-03 09:00,41.39216,2.009802,33.04864019973844
59,2023-01-03 10:00,41.39216,2.009802,33.5926246314109
60,2023-01-03 11:00,41.39216,2.009802,32.12096630888086
61,2023-01-03 12:00,41.39216,2.009802,33.54066371170896
62,2023-01-03 13:00,41.39216,2.009802,32.71199167166464
63,2023-01-03 14:00,41.39216,2.009802,32.26545702110245
64,2023-01-03 15:00,41.39216,2.009802,32.26564448881909
65,2023-01-03 16:00,41.39216,2.009802,37.41728708032659
66,2023-01-03 17:00,41.39216,2.009802,39.19012481563519
67,2023-01-03 18:00,41.39216,2.009802,40.1895990633537
68,2023-01-03 19:00,41.39216,2.009802,42.45158377889689
69,2023-01-03 20:00,41.39216,2.009802,43.12924444704657
70,2023-01-03 21:00,41.39216,2.009802,39.855908084051364
71,2023-01-03 22:00,41.39216,2.009802,36.815138567579595
72,2023-01-03 23:00,41.39216,2.009802,35.74268153400479
73,2023-01-04 00:00,41.39216,2.009802,33.46046213009601
74,2023-01-04 01:00,41.39216,2.009802,32.21892318471856
75,2023-01-04 02:00,41.39216,2.009802,30.291988713381166
76,2023-01-04 03:00,41.39216,2.009802,28.918410425847263
77,2023-01-04 04:00,41.39216,2.009802,30.94271061004224
78,2023-01-04 05:00,41.39216,2.009802,33.25516483590668
79,2023-01-04 06:00,41.39216,2.009802,35.10491850852506
80,2023-01-04 07:00,41.39216,2.009802,34.820002927198985
81,2023-01-04 08:00,41.39216,2.009802,32.8059264351802
82,2023-01-04 09:00,41.39216,2.009802,32.57117123326826
83,2023-01-04 10:00,41.39216,2.009802,32.93643273793076
84,2023-01-04 11:00,41.39216,2.009802,33.04659321401643
85,2023-01-04 12:00,41.39216,2.009802,32.699660121540504
86,2023-01-04 13:00,41.39216,2.009802,31.84833992167131
87,2023-01-04 14:00,41.39216,2.009802,31.42171397642949
88,2023-01-04 15:00,41.39216,2.009802,33.181397494428865
89,2023-01-04 16:00,41.39216,2.009802,36.74913310121647
90,2023-01-04 17:00,41.39216,2.009802,38.60515802946355
91,2023-01-04 18:00,41.39216,2.009802,39.62413302216213
92,2023-01-04 19:00,41.39216,2.009802,41.889117510156765
93,2023-01-04 20:00,41.39216,2.009802,42.54829555964912
94,2023-01-04 21:00,41.39216,2.009802,39.24319201424165
95,2023-01-04 22:00,41.39216,2.009802,36.22049858827587
96,2023-01-04 23:00,41.39216,2.009802,35.20840271351077
97,2023-01-05 00:00,41.39216,2.009802,32.95174748862669
98,2023-01-05 01:00,41.39216,2.009802,31.77680374614869
99,2023-01-05 02:00,41.39216,2.009802,29.950029938867225
100,2023-01-05 03:00,41.39216,2.009802,28.618820164978395
101,2023-01-05 04:00,41.39216,2.009802,30.64270286723169
102,2023-01-05 05:00,41.39216,2.009802,32.96326148813812
103,2023-01-05 06:00,41.39216,2.009802,34.8063075138876
104,2023-01-05 07:00,41.39216,2.009802,34.52273857200041
105,2023-01-05 08:00,41.39216,2.009802,32.451330990859596
106,2023-01-05 09:00,41.39216,2.009802,32.019142816094394
107,2023-01-05 10:00,41.39216,2.009802,32.18040934587157
108,2023-01-05 11:00,41.39216,2.009802,32.162956010074446
109,2023-01-05 12:00,41.39216,2.009802,31.726447882998972
110,2023-01-05 13:00,41.39216,2.009802,30.837575065231498
111,2023-01-05 14:00,41.39216,2.009802,30.415556800050975
112,2023-01-05 15:00,41.39216,2.009802,32.23414686139144
113,2023-01-05 16:00,41.39216,2.009802,35.93156993106098
114,2023-01-05 17:00,41.39216,2.009802,37.88879087583853
115,2023-01-05 18:00,41.39216,2.009802,38.93584547637046
116,2023-01-05 19:00,41.39216,2.009802,41.21204962505562
117,2023-01-05 20:00,41.39216,2.009802,41.87385962002383
118,2023-01-05 21:00,41.39216,2.009802,38.566982138201396
119,2023-01-05 22:00,41.39216,2.009802,35.58685071627009
120,2023-01-05 23:00,41.39216,2.009802,34.64939120896674
121,2023-01-06 00:00,41.39216,2.009802,32.43917394344486
122,2023-01-06 01:00,41.39216,2.009802,31.334309308164592
