id,date,lat,lon,concentration
1,2023-01-01 00:00,41.39216,2.009802,34.7587551906136
2,2023-01-01 01:00,41.39216,2.009802,33.35834370690908
3,2023-01-01 02:00,41.39216,2.009802,31.145155637482937
4,2023-01-01 03:00,41.39216,2.009802,29.62657697038839
5,2023-01-01 04:00,41.39216,2.009802,31.600287677895167
6,2023-01-01 05:00,41.39216,2.009802,33.83661933394898
7,2023-01-01 06:00,41.39216,2.009802,35.68333440988709
8,2023-01-01 07:00,41.39216,2.009802,35.37546013757563
9,2023-01-01 08:00,41.39216,2.009802,33.456264518341236
10,2023-01-01 09:00,41.39216,2.009802,33.664098440603006
11,2023-01-01 10:00,41.39216,2.009802,34.48084159078907
12,2023-01-01 11:00,41.39216,2.009802,34.85414799905564
13,2023-01-01 12:00,41.39216,2.009802,34.691804085455715
14,2023-01-01 13:00,41.39216,2.009802,33.86462312076757
15,2023-01-01 14:00,41.39216,2.009802,33.33447037098907
16,2023-01-01 15:00,41.39216,2.009802,34.901289726668075
17,2023-01-01 16:00,41.39216,2.009802,38.16654034724734
18,2023-01-01 17:00,41.39216,2.009802,39.823479951791306
19,2023-01-01 18:00,41.39216,2.009802,40.8052012530393
20,2023-01-01 19:00,41.39216,2.009802,43.07655675904529
21,2023-01-01 20:00,41.39216,2.009802,43.84913588396892
22,2023-01-01 21:00,41.39216,2.009802,40.7352027628496
23,2023-01-01 22:00,41.39216,2.009802,37.739703981428704
24,2023-01-01 23:00,41.39216,2.009802,36.595096037535676
25,2023-01-02 00:00,41.39216,2.009802,34.33258308092045
26,2023-01-02 01:00,41.39216,2.009802,32.97840983158658
27,2023-01-02 02:00,41.39216,2.009802,30.85943284273048
28,2023-01-02 03:00,41.39216,2.009802,29.393151201958975
29,2023-01-02 04:00,41.39216,2.009802,31.38942858327613
30,2023-01-02 05:00,41.39216,2.009802,33.65644696481524
31,2023-01-02 06:00,41.39216,2.009802,35.50515807176511
32,2023-01-02 07:00,41.39216,2.009802,35.208099898064994
33,2023-01-02 08:00,41.39216,2.009802,33.27295865099756
34,2023-01-02 09:00,41.39216,2.009802,33.359528577864374
35,2023-01-02 10:00,41.39216,2.009802,34.05343661215226
36,2023-01-02 11:00,41.39216,2.009802,34.36001732131292
37,2023-01-02 12:00,41.39216,2.009802,34.15128359612093
38,2023-01-02 13:00,41.39216,2.009802,33.33206190909099
39,2023-01-02 14:00,41.39216,2.009802,32.85166960734399
40,2023-01-02 15:00,41.39216,2.009802,34.482791387893194
41,2023-01-02 16:00,41.39216,2.009802,37.82959159652057
42,2023-01-02 17:00,41.39216,2.009802,39.5331851188939
43,2023-01-02 18:00,41.39216,2.009802,40.51881384181637
44,2023-01-02 19:00,41.39216,2.009802,42.77951709216197
45,2023-01-02 20:00,41.39216,2.009802,43.49421095228543
46,2023-01-02 21:00,41.39216,2.009802,40.290298474864194
47,2023-01-02 22:00,41.39216,2.009802,37.263748734073936
48,2023-01-02 23:00,41.39216,2.009802,36.14880839149585
49,2023-01-03 00:00,41.39216,2.009802,33.868376849667975
50,2023-01-03 01:00,41.39216,2.009802,32.568686334836535
51,2023-01-03 02:00,41.39216,2.009802,30.54718760390628
52,2023-01-03 03:00,41.39216,2.009802,29.130662837094125
53,2023-01-03 04:00,41.39216,2.009802,31.1422801310673
54,2023-01-03 05:00,41.39216,2.009802,33.432926275894715
55,2023-01-03 06:00,41.39216,2.009802,35.28132827193419
